Cycle ID,Cycle Period,Cycle Name,Project Number,Operation Name,Execution Agency,Team Leader,Operation Type,Lending Instrument,Borrower,Operation Number,Sector,Operation Stage,Country Name,PMR Required,Related Operations,Objective,Impact Category,Risk Rating,Safeguard Performance Rationale,Safeguard Performance,Is Reformulated,Reformulation Date
25,September Cycle,First period Jan-Jun 2017 (25),PN-L1115,Integrated Health Service Networks Strengthening Program,MINISTERIO DE SALUD,"PINZÓN ENCISO,LEONARDO ENRIQUE",Loan Operation,Investment Loan,REPUBLICA DE PANAMA,3615/OC-PN,HEALTH-PRIMARY HEALTH CARE,Disbursing (From eligibility until all the Operations are closed),Panama,0,PN-L1115,The objective is to improve the health and nutritional status of the population living in poverty and extreme poverty and to help reduce maternal and infant mortality and noncommunicable diseases through better coverage and quality of health care services.,,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),PR-L1051,Support to Early Childhood Development,MINISTERIO DE SALUD PUBLICA Y BIENESTAR SOCIAL,"O'CONNELL,LESLEY DEANNE",Loan Operation,Investment Loan,REPUBLICA DE PARAGUAY,2667/OC-PR,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Disbursing (From eligibility until all the Operations are closed),Paraguay,0,PR-L1051,"The program objective is to help the Government of Paraguay in the expansion of the coverage of the early childhood development (ECD) services for kids between 0 to 8 years old, following equity and quality criteria and based on families and community involvement. The specific objectives are: (i) consolidate the institutional frame for ECD services; (ii) promote non-institutionalized quality and equitable ECD services for kids 0 to 4 years old; (iii) expand the coverage of quality preschool education (including health, nutrition and social services); (iv) develop childhood rigths social marketing strategies; (v) improve human resources for ECD and preschool services.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),RG-X1192,SPOON: Sustained Program for Improving Nutrition,"FUNDACIÓN DEL AZUCAR?FUNDAZÚCAR, MINISTERIO DE SALUD, FUNDACIÓN SALDARRIAGA CONCHA, HOSPITAL INFANTIL DE MÉXICO FEDERICO GÓMEZ","PEREZ EXPOSITO,ANA",Investment Grants,,,"GRT/CF-14712-RG, GRT/CF-14713-RG, GRT/CF-14714-RG, GRT/CF-14715-RG",HEALTH-NUTRITION,Disbursing (From eligibility until all the Operations are closed),Regional,0,RG-X1192,The Project aims to demonstrate and validate an innovative solution for the prevention of chronic malnutrition and obesity through the introduction of a fortified lipid supplement and the implementation of a comprehensive approach that includes behavioral change strategies.,,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),TT-L1035,Health Services Support Program,MINISTRY OF HEALTH,"HO-A-SHU,IAN",Loan Operation,Investment Loan,TRINIDAD AND TOBAGO,2955/OC-TT,HEALTH-HEALTH SYSTEM STRENGTHENING,Fully Disbursed,Trinidad and Tobago,0,TT-L1035,"In order to improve the services supply-side of the country¿s social safety net, the objective of the PROPEF operation is to prepare a health loan to improve the quality of the health services delivery. The PROPEF operation complements the Social Safety Net Reform Project TT-L1014 (2598/OC-TT), which is focusing on improving the demand-side of the country¿s social safety net.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),TT-L1039,Health Services Support Program,MINISTRY OF HEALTH,"HO-A-SHU,IAN",Loan Operation,Investment Loan,TRINIDAD AND TOBAGO,3411/OC-TT,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Trinidad and Tobago,0,TT-L1039,"The objective of the Health Services Support Program (HSSP) is to prevent and control risk factors and non-communicable diseases among adults, and primary and secondary school students by strengthening the delivery of integrated primary care services; implementing behavior change programs and policies; improving health information management; ensuring adequate Human Resources for Health (HRH); and enhancing health facilities investment management through the innovative application and use of information and communication technology (ICT) including hardware, software, people, data and network",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),UR-L1110,Program to Support the National Integrated Care System,MINISTERIO DE DESARROLLO SOCIAL,"SORIO,RITA ELIZABETH",Loan Operation,Investment Loan,REPUBLICA ORIENTAL DE URUGUAY,3706/OC-UR,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Disbursing (From eligibility until all the Operations are closed),Uruguay,0,UR-L1110,"The program's objective is to help improve access to, and the quality of, the care of dependent
people through the National Integrated Care System (SNIC). Specifically, it will support the institutional strengthening of the SNIC and
the expansion of quality care services for children under the age of 3.",,,,,NO,
25,September Cycle,First period Jan-Jun 2017 (25),VE-L1017,Support to the Action Social Center of Music Prog. Phase II,"FUNDACION DEL ESTADO ""SISTEMA NACIONAL DE ORQUESTAS INFANTILES Y JUVENILES""","ALEMAN,XIOMARA MARGARITA",Loan Operation,Investment Loan,REPUBLICA BOLIVARIANA DE VENEZUELA,1869/OC-VE,SOCIAL INVESTMENT,Disbursing (From eligibility until all the Operations are closed),Venezuela,0,VE-L1017,"The main objective is to contribute to the consolidation of the development and social integration of Venezuela by the musical formation as instrument for generating human capital, capacities, values, and coexistence personal atitudes in boys, girls and youngers participating in the Orquestras and Chorus System.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),AR-L1142,Multiphase Primary Health Care Program for Managing Chronic Non-communicable Dis,MINISTERIO DE SALUD,"SANCHEZ,MARIO ALBERTO",Loan Operation,Investment Loan,Republica Argentina,2788/OC-AR,HEALTH-HEALTH SERVICES,Fully Disbursed,Argentina,,AR-L1142,"To increase the effectiveness of the National Government¿s programs geared at reducing the prevalence and improving the management of non-transmissible chronic diseases, based on the Strategy to Strengthen the First Level of Care and the consolidation of health services networks.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),AR-L1196,MULTIPHASE PRIMARY HEALTH CARE PROGRAM FOR MANAGING CHRONIC NONCOMMUNICABLE DISE,MINISTERIO DE SALUD,"SANCHEZ,MARIO ALBERTO",Loan Operation,Investment Loan,Republica Argentina,3772/OC-AR,HEALTH-DISEASE PREVENTION & CONTROL,Approved,Argentina,,AR-L1196,"The objective of this second operation is to help reduce morbidity and mortality caused by chronic
noncommunicable diseases in Argentina, prioritizing the population with public coverage only. Specifically, this operation proposes to
help: (i) prioritize the primary care level as the gateway to the health care system; (ii) increase the population¿s access to screenings
for classification according to health risk; and (iii) increase access to timely treatment for those with moderate or high health risk suffering
from chronic conditions.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BH-L1030,Social Safety Net Reform Program,Ministry of Social Services,"HARRIS,DONNA ORETHA",Loan Operation,Investment Loan,THE COMMONWEALTH OF THE BAHAMAS,2758/OC-BH,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Bahamas,,BH-L1030,This program aims to strengthen the social safety net and rationalize public social expenditure in Bahamas. To improve the living conditions of families living in extreme poverty through retargeting and integration of supply of public social services.,,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BO-L1064,Grow Well to Live Well Early Childhood Development Program,MISTERIO DE SALUD Y DEPORTES,"ALVARADO,NOHORA ROCIO",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,"2719/BL-BO, 2719/BL-BO-1, 2719/BL-BO-2",SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Disbursing (From eligibility until all the Operations are closed),Bolivia,,BO-L1064,"The general objective of the program is to contribute to improving the cognitive, socio-emotional and physical development of Bolivian children, in a sustainable and culturally sensitive manner. More specifically, the program aims at implementing a program model of early childhood development, improving the access to and quality of services offered to children under 4 years of age.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BO-L1067,Strengthening of Integrated Health Networks in the Department of Potosi,MINISTERIO DE PREVISION SOCIAL Y SALUD PUBLICA,"BUSCARONS CUESTA,LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,"2614/BL-BO, 2614/BL-BO-1, 2614/BL-BO-2",HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,,BO-L1067,"The objective of the program is to contribute to an improvement of the maternal and infant health status of the bolivian population, by strengthening the public health networks through an increased resolutive capacity of secondary care under the approach of the new model of Family Community and Intercultural Health.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BO-L1070,Master Registry of Beneficiaries Program,MINISTERIO DE PLANIFICACION DEL DESARROLLO,"ALVARADO,NOHORA ROCIO",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,2637/BL-BO,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Fully Disbursed,Bolivia,,BO-L1070,"The general objective of the program is to improve the quality and coverage of registries of current and future beneficiaries of social programs in Bolivia. The specific objectives will be: (i) to improve monitoring of the coverage of the selected programs, by integrating data from their registries in a single database; and (ii) to expand the coverage and scope of this master registry by inputting primary data from a census so that future social programs can select their beneficiaries using poverty-targeted criteria.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BO-L1078,Improved access to health services in Bolivia,MISTERIO DE SALUD Y DEPORTES,"BUSCARONS CUESTA,LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,2822/BL-BO,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,,BO-L1078,"The objective of the project is to improve the efficienc of health service production and the resolutive capacity of health networks in El Alto and Potosi to be able to attend to health requirements at the departmental level. The health networks will have greater capacity to resolve postponed or discouraged health needs, and will contribute to decongest reference hospitals at the national level. Given Bolivia's epidemilogical profile, the project's impact will be to contribute to the reduction of morbility and mortality, especially for mothers and infants. The project will complete and complement the functioning of health networks in Potosi and El Alto by constructing and equipping specialized hospitals in these cities.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BO-L1082,Improved Access to Health Services El Alto Bolivia,MISTERIO DE SALUD Y DEPORTES,"BUSCARONS CUESTA,LUIS",Loan Operation,Investment Loan,REPUBLICA DE BOLIVIA,3151/BL-BO,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,,BO-L1082,"The objective of the project is to increase the ability of the municipal health network to respond comprehensively and timely to a demand for health care for the city of El Alto and nearby rural areas in order to reduce mortality, particularly the maternal and morbidity and mortality from cervical cancer.",,,,,NO,
23,March Cycle,Second period Jan-Dec 2016 (23),BR-L1053,Support for Social Reforms in Ceará - PROARES Phase II,SECRETARIA DO TRABALHO E DESENVOLVIMENTOSOCIAL - STDS CEARA,"OCHOA,FRANCISCO JOSE",Loan Operation,Investment Loan,REPUBLICA FEDERATIVA DO BRASIL,2230/OC-BR,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Brazil,,BR-L1053,"The Program is intended to improve in 5 years the living conditions of children, adolescents, youth at risk and their families (single mothers, older adults), empowering successful experiences.",,,,,NO,
